"concept_id","concept_name","concept_code","vocabulary_id","ingredient"
44102914,"certolizumab pegol 200 MG/ML Injection [Cimzia] by UCB","OMOP1097545","RxNorm Extension","certolizumab"
44189872,"1 ML certolizumab pegol 200 MG/ML Prefilled Syringe [Cimzia] Box of 6 by Abacus Medicine","OMOP3066595","RxNorm Extension","certolizumab"
46234123,"certolizumab pegol 200 MG","1653727","RxNorm","certolizumab"
46234124,"certolizumab pegol Injection","1653728","RxNorm","certolizumab"
46234125,"certolizumab pegol 200 MG [Cimzia]","1653730","RxNorm","certolizumab"
46234126,"certolizumab pegol Injection [Cimzia]","1653731","RxNorm","certolizumab"
995303,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Aaha","OMOP4821811","RxNorm Extension","etanercept"
995304,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] by 2care4","OMOP4821812","RxNorm Extension","etanercept"
995305,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] by Haematogmbh","OMOP4821813","RxNorm Extension","etanercept"
1151789,"etanercept","214555","RxNorm","etanercept"
1151882,"etanercept 25 MG/ML","342977","RxNorm","etanercept"
1151884,"etanercept 50 MG/ML Injectable Solution","582671","RxNorm","etanercept"
1151885,"1 ML etanercept 50 MG/ML Prefilled Syringe","727757","RxNorm","etanercept"
1361411,"etanercept Cartridge","2182337","RxNorm","etanercept"
1361412,"etanercept Cartridge [Enbrel]","2182339","RxNorm","etanercept"
1361413,"etanercept 50 MG/ML Cartridge","2182341","RxNorm","etanercept"
1361414,"etanercept 50 MG/ML Cartridge [Enbrel]","2182342","RxNorm","etanercept"
1361682,"1 ML etanercept 50 MG/ML Cartridge","2182338","RxNorm","etanercept"
1361683,"1 ML etanercept 50 MG/ML Cartridge [Enbrel]","2182340","RxNorm","etanercept"
2032450,"1 ML etanercept 50 MG/ML Pen Injector [ETOLOCE]","OMOP4931394","RxNorm Extension","etanercept"
2032451,"1 ML etanercept 50 MG/ML Pen Injector [ETOLOCE] by Samsung","OMOP4931395","RxNorm Extension","etanercept"
2032452,"1 ML etanercept 50 MG/ML Pen Injector [UCEPT]","OMOP4931396","RxNorm Extension","etanercept"
2032453,"1 ML etanercept 50 MG/ML Pen Injector [UCEPT] by LG","OMOP4931397","RxNorm Extension","etanercept"
2032454,"1 ML etanercept 50 MG/ML Prefilled Syringe [Brenzys] by Samsung","OMOP4931398","RxNorm Extension","etanercept"
2032455,"1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Pfizer","OMOP4931399","RxNorm Extension","etanercept"
2032456,"1 ML etanercept 50 MG/ML Prefilled Syringe [UCEPT]","OMOP4931400","RxNorm Extension","etanercept"
2032457,"1 ML etanercept 50 MG/ML Prefilled Syringe [UCEPT] by LG","OMOP4931401","RxNorm Extension","etanercept"
2033765,"0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Wyeth","OMOP4932831","RxNorm Extension","etanercept"
2033766,"0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Pfizer","OMOP4932832","RxNorm Extension","etanercept"
2033767,"0.5 ML etanercept 50 MG/ML Prefilled Syringe [UCEPT]","OMOP4932833","RxNorm Extension","etanercept"
2033768,"0.5 ML etanercept 50 MG/ML Prefilled Syringe [UCEPT] by LG","OMOP4932834","RxNorm Extension","etanercept"
2070525,"etanercept 50 MG Injection [Enbrel] by Wyeth","OMOP4972083","RxNorm Extension","etanercept"
2070526,"etanercept 50 MG Injection [Enbrel]","OMOP4972084","RxNorm Extension","etanercept"
2070527,"etanercept 25 MG Injection [Enbrel] by Wyeth","OMOP4972085","RxNorm Extension","etanercept"
2070528,"etanercept 25 MG Injection [Enbrel] by Pfizer","OMOP4972086","RxNorm Extension","etanercept"
2070529,"etanercept 50 MG/ML Pen Injector [ETOLOCE]","OMOP4972087","RxNorm Extension","etanercept"
2070530,"etanercept 50 MG/ML Pen Injector [UCEPT]","OMOP4972088","RxNorm Extension","etanercept"
2070531,"etanercept 50 MG/ML Prefilled Syringe [UCEPT]","OMOP4972089","RxNorm Extension","etanercept"
2070532,"etanercept 50 MG/ML [ETOLOCE]","OMOP4972090","RxNorm Extension","etanercept"
2070533,"etanercept 50 MG/ML [UCEPT]","OMOP4972091","RxNorm Extension","etanercept"
2070534,"etanercept Pen Injector [ETOLOCE]","OMOP4972092","RxNorm Extension","etanercept"
2070535,"etanercept Pen Injector [UCEPT]","OMOP4972093","RxNorm Extension","etanercept"
2070536,"etanercept Prefilled Syringe [UCEPT]","OMOP4972094","RxNorm Extension","etanercept"
19064171,"etanercept 25 MG/ML [Enbrel]","574352","RxNorm","etanercept"
19064172,"etanercept 50 MG/ML [Enbrel]","582672","RxNorm","etanercept"
19065564,"etanercept 25 MG/ML Injectable Solution","253014","RxNorm","etanercept"
19068245,"etanercept 25 MG/ML Injectable Solution [Enbrel]","261105","RxNorm","etanercept"
19121852,"etanercept 50 MG/ML","582670","RxNorm","etanercept"
19131494,"1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]","802652","RxNorm","etanercept"
19132638,"0.5 ML etanercept 50 MG/ML Prefilled Syringe","809158","RxNorm","etanercept"
19132639,"0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel]","809159","RxNorm","etanercept"
21023995,"Etanercept 25 MG Injection [Enbrel Paediatric] by Pfizer","OMOP380766","RxNorm Extension","etanercept"
21029706,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4","OMOP286909","RxNorm Extension","etanercept"
21029707,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Pfizer","OMOP286910","RxNorm Extension","etanercept"
21033780,"Etanercept Prefilled Syringe [Benepali]","OMOP380744","RxNorm Extension","etanercept"
21033781,"Etanercept 25 MG","OMOP380755","RxNorm Extension","etanercept"
21033783,"Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4","OMOP380772","RxNorm Extension","etanercept"
21038074,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4","OMOP294284","RxNorm Extension","etanercept"
21038075,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4","OMOP294288","RxNorm Extension","etanercept"
21043666,"Etanercept 50 MG/ML Prefilled Syringe [Benepali]","OMOP380771","RxNorm Extension","etanercept"
21047905,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Pfizer","OMOP294289","RxNorm Extension","etanercept"
21053479,"Etanercept 25 MG Injection","OMOP380758","RxNorm Extension","etanercept"
21053480,"Etanercept 50 MG/ML Prefilled Syringe Box of 4","OMOP380770","RxNorm Extension","etanercept"
21077434,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Pfizer","OMOP294287","RxNorm Extension","etanercept"
21087136,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] by Biogen","OMOP294283","RxNorm Extension","etanercept"
21092677,"Etanercept 10 MG Injection Box of 4","OMOP380749","RxNorm Extension","etanercept"
21092678,"Etanercept 50 MG/ML [Benepali]","OMOP380769","RxNorm Extension","etanercept"
21096933,"1 ML Etanercept 50 MG/ML Prefilled Syringe Box of 4","OMOP294280","RxNorm Extension","etanercept"
21102577,"Etanercept 25 MG [Enbrel Paediatric]","OMOP380757","RxNorm Extension","etanercept"
21102578,"Etanercept 25 MG Injection [Enbrel Paediatric] Box of 4 by Pfizer","OMOP380768","RxNorm Extension","etanercept"
21102579,"Etanercept 50 MG","OMOP380774","RxNorm Extension","etanercept"
21112382,"Etanercept 10 MG Injection [Enbrel Paediatric] by Pfizer","OMOP380752","RxNorm Extension","etanercept"
21112383,"Etanercept 25 MG Injection Box of 4","OMOP380759","RxNorm Extension","etanercept"
21112384,"Etanercept 25 MG Injection [Enbrel Paediatric]","OMOP380765","RxNorm Extension","etanercept"
21118023,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Pfizer","OMOP286908","RxNorm Extension","etanercept"
21122042,"Etanercept 10 MG","OMOP380746","RxNorm Extension","etanercept"
21122043,"Etanercept 10 MG Injection","OMOP380748","RxNorm Extension","etanercept"
21131847,"Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4","OMOP380773","RxNorm Extension","etanercept"
21131848,"Etanercept 50 MG [Enbrel]","OMOP380775","RxNorm Extension","etanercept"
21131849,"Etanercept 50 MG Injection Box of 4","OMOP380777","RxNorm Extension","etanercept"
21141789,"Etanercept Injection [Enbrel Paediatric]","OMOP380745","RxNorm Extension","etanercept"
21151620,"Etanercept 10 MG Injection [Enbrel Paediatric] Box of 4 by Pfizer","OMOP380754","RxNorm Extension","etanercept"
21151621,"Etanercept 25 MG [Enbrel]","OMOP380756","RxNorm Extension","etanercept"
21151623,"Etanercept 25 MG Injection [Enbrel Paediatric] Box of 4","OMOP380767","RxNorm Extension","etanercept"
21161532,"Etanercept 10 MG [Enbrel Paediatric]","OMOP380747","RxNorm Extension","etanercept"
21161533,"Etanercept 10 MG Injection [Enbrel Paediatric]","OMOP380750","RxNorm Extension","etanercept"
21165754,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali]","OMOP294282","RxNorm Extension","etanercept"
21167237,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe Box of 4","OMOP286906","RxNorm Extension","etanercept"
21171313,"Etanercept 10 MG Injection [Enbrel Paediatric] Box of 4","OMOP380753","RxNorm Extension","etanercept"
21171314,"Etanercept 50 MG Injection","OMOP380776","RxNorm Extension","etanercept"
21175494,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4 by Biogen","OMOP294285","RxNorm Extension","etanercept"
35130018,"1 ML Etanercept 50 MG/ML Prefilled Syringe by Mochida","OMOP4787277","RxNorm Extension","etanercept"
35132839,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe by Mochida","OMOP4790059","RxNorm Extension","etanercept"
35135598,"Etanercept 25 MG Injection by Mochida","OMOP4792788","RxNorm Extension","etanercept"
35407293,"Etanercept 50 MG [Benepali]","OMOP1140878","RxNorm Extension","etanercept"
35408770,"Etanercept 50 MG Prefilled Syringe [Benepali] Box of 4 by Samsung Bioepis","OMOP1142355","RxNorm Extension","etanercept"
35409803,"Etanercept 50 MG Prefilled Syringe Box of 4","OMOP1143388","RxNorm Extension","etanercept"
35409804,"Etanercept 50 MG Prefilled Syringe","OMOP1143389","RxNorm Extension","etanercept"
35411640,"Etanercept 50 MG Prefilled Syringe [Benepali] Box of 4","OMOP1145225","RxNorm Extension","etanercept"
35412433,"Etanercept 50 MG Prefilled Syringe [Benepali]","OMOP1146018","RxNorm Extension","etanercept"
35416085,"0.98 ML Etanercept 50 MG/ML Prefilled Syringe Box of 4","OMOP1149670","RxNorm Extension","etanercept"
35416086,"0.98 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4 by Samsung Bioepis","OMOP1149671","RxNorm Extension","etanercept"
35416087,"0.98 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4","OMOP1149672","RxNorm Extension","etanercept"
35416088,"0.98 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali]","OMOP1149673","RxNorm Extension","etanercept"
35743636,"Etanercept 25 MG Injectable Solution [Enbrel] by Pfizer","OMOP2745097","RxNorm Extension","etanercept"
35743637,"Etanercept 10 MG Injectable Solution [Enbrel Paediatric] Box of 4 by Pfizer","OMOP2745098","RxNorm Extension","etanercept"
35743638,"Etanercept 10 MG Injectable Solution [Enbrel Paediatric] by Pfizer","OMOP2745099","RxNorm Extension","etanercept"
35747812,"Etanercept 50 MG Prefilled Syringe [Enbrel] by Wyeth","OMOP2749273","RxNorm Extension","etanercept"
35747813,"Etanercept 25 MG Injectable Solution [Enbrel Paediatric] Box of 4 by Pfizer","OMOP2749274","RxNorm Extension","etanercept"
35750322,"Etanercept 25 MG Injectable Solution [Enbrel Paediatric] Box of 4","OMOP2751783","RxNorm Extension","etanercept"
35754545,"Etanercept 50 MG Prefilled Syringe [Enbrel]","OMOP2756006","RxNorm Extension","etanercept"
35754546,"Etanercept 50 MG/ML Injectable Solution [Benepali]","OMOP2756007","RxNorm Extension","etanercept"
35757969,"Etanercept Injectable Solution [Benepali]","OMOP2759430","RxNorm Extension","etanercept"
35764482,"Etanercept 25 MG Injectable Solution [Enbrel Paediatric] by Pfizer","OMOP2765943","RxNorm Extension","etanercept"
35768666,"Etanercept 50 MG Prefilled Syringe [Enbrel] Box of 4 by Wyeth","OMOP2770127","RxNorm Extension","etanercept"
35770536,"Etanercept Injectable Solution [Enbrel Paediatric]","OMOP2771997","RxNorm Extension","etanercept"
35771284,"Etanercept 50 MG Prefilled Syringe [Enbrel] Box of 4","OMOP2772745","RxNorm Extension","etanercept"
35771285,"Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4","OMOP2772746","RxNorm Extension","etanercept"
35771286,"Etanercept 25 MG Injectable Solution [Enbrel Paediatric]","OMOP2772747","RxNorm Extension","etanercept"
35771287,"Etanercept 10 MG Injectable Solution [Enbrel Paediatric]","OMOP2772748","RxNorm Extension","etanercept"
35775461,"Etanercept 10 MG Injectable Solution [Enbrel Paediatric] Box of 4","OMOP2776922","RxNorm Extension","etanercept"
35776672,"1 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4 by Biogen","OMOP2778133","RxNorm Extension","etanercept"
35776826,"1 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4","OMOP2778287","RxNorm Extension","etanercept"
35777226,"1 ML Etanercept 50 MG/ML Injectable Solution [Enbrel] by Pfizer","OMOP2778687","RxNorm Extension","etanercept"
35777391,"1 ML Etanercept 50 MG/ML Injectable Solution [Benepali]","OMOP2778852","RxNorm Extension","etanercept"
35777810,"1 ML Etanercept 50 MG/ML Injectable Solution [Benepali] by Biogen","OMOP2779271","RxNorm Extension","etanercept"
35785555,"0.5 ML Etanercept 50 MG/ML Injectable Solution Box of 4","OMOP2787016","RxNorm Extension","etanercept"
35785608,"0.5 ML Etanercept 50 MG/ML Injectable Solution [Enbrel] Box of 4","OMOP2787069","RxNorm Extension","etanercept"
35785628,"0.5 ML Etanercept 50 MG/ML Injectable Solution [Enbrel] Box of 4 by Pfizer","OMOP2787089","RxNorm Extension","etanercept"
35785629,"0.5 ML Etanercept 50 MG/ML Injectable Solution [Enbrel] by Pfizer","OMOP2787090","RxNorm Extension","etanercept"
35785690,"0.5 ML Etanercept 50 MG/ML Injectable Solution","OMOP2787151","RxNorm Extension","etanercept"
35785706,"0.5 ML Etanercept 50 MG/ML Injectable Solution [Enbrel]","OMOP2787167","RxNorm Extension","etanercept"
36211836,"etanercept Injectable Product","1156809","RxNorm","etanercept"
36230101,"Enbrel Injectable Product","1175957","RxNorm","etanercept"
36260466,"Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 12","OMOP3111341","RxNorm Extension","etanercept"
36277765,"1 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 12 by Biogen","OMOP3128640","RxNorm Extension","etanercept"
36277904,"1 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 12","OMOP3128779","RxNorm Extension","etanercept"
36406309,"Etanercept 50 MG Injectable Solution [Enbrel] by Wyeth","OMOP3098351","RxNorm Extension","etanercept"
36406865,"Etanercept 50 MG Injectable Solution [Enbrel] Box of 4","OMOP3098907","RxNorm Extension","etanercept"
36406866,"Etanercept 50 MG Injectable Solution [Enbrel]","OMOP3098908","RxNorm Extension","etanercept"
36407857,"Etanercept 50 MG Injectable Solution [Enbrel] Box of 4 by Wyeth","OMOP3099899","RxNorm Extension","etanercept"
36408173,"Etanercept 50 MG Injectable Solution Box of 4","OMOP3100215","RxNorm Extension","etanercept"
36408949,"Etanercept 50 MG Injectable Solution","OMOP3100991","RxNorm Extension","etanercept"
36419064,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 24","OMOP4761365","RxNorm Extension","etanercept"
36419065,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 8","OMOP4761366","RxNorm Extension","etanercept"
36419066,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali]","OMOP4761367","RxNorm Extension","etanercept"
36419067,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe Box of 24","OMOP4761368","RxNorm Extension","etanercept"
36419068,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe Box of 8","OMOP4761369","RxNorm Extension","etanercept"
36421892,"Etanercept 50 MG Auto-Injector [Erelzi] Box of 12","OMOP4764171","RxNorm Extension","etanercept"
36421893,"Etanercept 50 MG Auto-Injector [Erelzi] Box of 4","OMOP4764172","RxNorm Extension","etanercept"
36421894,"Etanercept 50 MG Auto-Injector [Erelzi]","OMOP4764173","RxNorm Extension","etanercept"
36421895,"Etanercept 50 MG Auto-Injector Box of 12","OMOP4764174","RxNorm Extension","etanercept"
36421897,"Etanercept 50 MG Auto-Injector Box of 4","OMOP4764175","RxNorm Extension","etanercept"
36421898,"Etanercept 50 MG Auto-Injector","OMOP4764176","RxNorm Extension","etanercept"
36421899,"Etanercept 50 MG Prefilled Syringe [Erelzi] Box of 12","OMOP4764177","RxNorm Extension","etanercept"
36421900,"Etanercept 50 MG Prefilled Syringe [Erelzi] Box of 4","OMOP4764178","RxNorm Extension","etanercept"
36421901,"Etanercept 50 MG Prefilled Syringe [Erelzi]","OMOP4764179","RxNorm Extension","etanercept"
36421902,"Etanercept 50 MG Prefilled Syringe Box of 12","OMOP4764180","RxNorm Extension","etanercept"
36421903,"Etanercept 50 MG [Erelzi]","OMOP4764181","RxNorm Extension","etanercept"
36421904,"Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 24","OMOP4764182","RxNorm Extension","etanercept"
36421905,"Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 8","OMOP4764183","RxNorm Extension","etanercept"
36421906,"Etanercept 25 MG Auto-Injector [Enbrel] Box of 24","OMOP4764184","RxNorm Extension","etanercept"
36421907,"Etanercept 25 MG Auto-Injector [Enbrel] Box of 8","OMOP4764185","RxNorm Extension","etanercept"
36421908,"Etanercept 25 MG Auto-Injector [Enbrel] Box of 4","OMOP4764186","RxNorm Extension","etanercept"
36421909,"Etanercept 25 MG Auto-Injector [Enbrel]","OMOP4764187","RxNorm Extension","etanercept"
36421910,"Etanercept 25 MG Auto-Injector Box of 24","OMOP4764188","RxNorm Extension","etanercept"
36421911,"Etanercept 25 MG Auto-Injector Box of 8","OMOP4764189","RxNorm Extension","etanercept"
36421912,"Etanercept 25 MG Auto-Injector Box of 4","OMOP4764190","RxNorm Extension","etanercept"
36421913,"Etanercept 25 MG Auto-Injector","OMOP4764191","RxNorm Extension","etanercept"
36421914,"Etanercept 25 MG Prefilled Syringe [Erelzi] Box of 24","OMOP4764192","RxNorm Extension","etanercept"
36421915,"Etanercept 25 MG Prefilled Syringe [Erelzi] Box of 8","OMOP4764193","RxNorm Extension","etanercept"
36421916,"Etanercept 25 MG Prefilled Syringe [Erelzi] Box of 4","OMOP4764194","RxNorm Extension","etanercept"
36421917,"Etanercept 25 MG Prefilled Syringe [Erelzi]","OMOP4764195","RxNorm Extension","etanercept"
36421918,"Etanercept 25 MG Prefilled Syringe [Enbrel] Box of 24","OMOP4764196","RxNorm Extension","etanercept"
36421919,"Etanercept 25 MG Prefilled Syringe [Enbrel] Box of 8","OMOP4764197","RxNorm Extension","etanercept"
36421920,"Etanercept 25 MG Prefilled Syringe Box of 24","OMOP4764198","RxNorm Extension","etanercept"
36421921,"Etanercept 25 MG Prefilled Syringe Box of 8","OMOP4764199","RxNorm Extension","etanercept"
36421922,"Etanercept 25 MG [Erelzi]","OMOP4764200","RxNorm Extension","etanercept"
36421923,"Etanercept Auto-Injector [Erelzi]","OMOP4764201","RxNorm Extension","etanercept"
36421924,"Etanercept Prefilled Syringe [Erelzi]","OMOP4764202","RxNorm Extension","etanercept"
36503446,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] by Cc","OMOP4835139","RxNorm Extension","etanercept"
36505016,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Adequapharm","OMOP4834877","RxNorm Extension","etanercept"
36505817,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] by Axicorp","OMOP4835685","RxNorm Extension","etanercept"
36506350,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] by Orifarm Leverkus","OMOP4835921","RxNorm Extension","etanercept"
